date,datetime,day_index,hour,rented_bike_count,temperature,humidity,wind_speed,visibility,dew_point_temperature,solar_radiation,rainfall,snowfall,season,holiday,functioning_day
2018-01-25,2018-01-25T09:00:00Z,56,9,187,-16.2,33,2.9,2000,-28.7,0.19,0,0.6,Winter,No Holiday,Yes
2018-01-25,2018-01-25T10:00:00Z,56,10,105,-15.3,33,2.4,2000,-27.9,0.56,0,0.6,Winter,No Holiday,Yes
2018-01-25,2018-01-25T11:00:00Z,56,11,122,-13.8,25,3.5,1996,-29.6,0.91,0,0.6,Winter,No Holiday,Yes
2018-01-25,2018-01-25T12:00:00Z,56,12,142,-12.8,25,3.2,1981,-28.7,1.16,0,0.6,Winter,No Holiday,Yes
2018-01-25,2018-01-25T13:00:00Z,56,13,130,-11.4,27,3.9,2000,-26.7,1.26,0,0.6,Winter,No Holiday,Yes
2018-01-25,2018-01-25T14:00:00Z,56,14,160,-10.4,25,2.3,1981,-26.7,1.21,0,0.5,Winter,No Holiday,Yes
2018-01-25,2018-01-25T15:00:00Z,56,15,130,-9.7,28,3.7,2000,-24.8,1,0,0.5,Winter,No Holiday,Yes
2018-01-25,2018-01-25T16:00:00Z,56,16,152,-9.6,31,2.6,1973,-23.6,0.66,0,0.5,Winter,No Holiday,Yes
2018-01-25,2018-01-25T17:00:00Z,56,17,170,-10.9,32,4,2000,-24.4,0.28,0,0.5,Winter,No Holiday,Yes
2018-01-25,2018-01-25T18:00:00Z,56,18,288,-11.8,33,4,2000,-24.8,0.04,0,0.5,Winter,No Holiday,Yes
2018-01-25,2018-01-25T19:00:00Z,56,19,178,-12.7,33,3.7,2000,-25.6,0,0,0.5,Winter,No Holiday,Yes
2018-01-25,2018-01-25T20:00:00Z,56,20,141,-13.5,33,2.4,2000,-26.3,0,0,0.5,Winter,No Holiday,Yes
2018-01-25,2018-01-25T21:00:00Z,56,21,137,-14.1,35,2.2,2000,-26.2,0,0,0.5,Winter,No Holiday,Yes
2018-01-25,2018-01-25T22:00:00Z,56,22,113,-14.6,35,2.5,2000,-26.7,0,0,0.5,Winter,No Holiday,Yes
2018-01-25,2018-01-25T23:00:00Z,56,23,79,-14.9,35,2.8,2000,-26.9,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T00:00:00Z,57,0,68,-15.1,34,1.7,2000,-27.4,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T01:00:00Z,57,1,93,-15.3,34,1.7,2000,-27.6,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T02:00:00Z,57,2,54,-15.6,33,2.2,2000,-28.2,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T03:00:00Z,57,3,41,-15.9,34,2.9,2000,-28.2,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T04:00:00Z,57,4,24,-16.4,36,1.5,2000,-28,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T05:00:00Z,57,5,36,-16.9,38,2.3,2000,-27.9,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T06:00:00Z,57,6,64,-17.4,40,1.6,2000,-27.7,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T07:00:00Z,57,7,142,-17.5,38,3.4,2000,-28.4,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T08:00:00Z,57,8,322,-17.8,40,2.5,2000,-28.1,0,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T09:00:00Z,57,9,149,-17.5,37,3.8,1941,-28.7,0.21,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T10:00:00Z,57,10,96,-16.5,33,3.4,1703,-29,0.62,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T11:00:00Z,57,11,93,-15.6,31,3.3,1808,-28.9,0.93,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T12:00:00Z,57,12,111,-14.4,30,2.7,1906,-28.2,1.17,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T13:00:00Z,57,13,115,-13.3,28,2.7,1889,-27.9,1.26,0,0.5,Winter,No Holiday,Yes
2018-01-26,2018-01-26T14:00:00Z,57,14,116,-12.1,27,2.5,1879,-27.3,1.25,0,0.4,Winter,No Holiday,Yes
2018-01-26,2018-01-26T15:00:00Z,57,15,140,-11.4,27,3.3,1805,-26.7,0,0,0.4,Winter,No Holiday,Yes
2018-01-26,2018-01-26T16:00:00Z,57,16,147,-10.8,28,2.7,1778,-25.8,0.77,0,0.4,Winter,No Holiday,Yes
2018-01-26,2018-01-26T17:00:00Z,57,17,196,-11.5,31,3.3,1745,-25.2,0.41,0,0.3,Winter,No Holiday,Yes
2018-01-26,2018-01-26T18:00:00Z,57,18,305,-12.7,33,2.5,1835,-25.6,0.05,0,0.3,Winter,No Holiday,Yes
2018-01-26,2018-01-26T19:00:00Z,57,19,171,-13.2,33,2.4,1863,-26.1,0,0,0.3,Winter,No Holiday,Yes
2018-01-26,2018-01-26T20:00:00Z,57,20,121,-13.7,35,1.7,1878,-25.9,0,0,0.3,Winter,No Holiday,Yes
2018-01-26,2018-01-26T21:00:00Z,57,21,130,-14.1,36,1.8,1869,-25.9,0,0,0.3,Winter,No Holiday,Yes
2018-01-26,2018-01-26T22:00:00Z,57,22,108,-14.6,40,1.8,1746,-25.2,0,0,0.3,Winter,No Holiday,Yes
2018-01-26,2018-01-26T23:00:00Z,57,23,89,-14.4,38,2.7,1738,-25.6,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T00:00:00Z,58,0,80,-15,42,1.2,1766,-25,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T01:00:00Z,58,1,94,-15.1,43,0.8,1905,-24.9,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T02:00:00Z,58,2,75,-15.3,43,0.6,1867,-25,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T03:00:00Z,58,3,41,-15.3,43,0.8,1963,-25,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T04:00:00Z,58,4,36,-15.3,47,0.8,1868,-24,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T05:00:00Z,58,5,25,-15.4,45,0.8,2000,-24.6,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T06:00:00Z,58,6,33,-15.3,47,0.7,1921,-24,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T07:00:00Z,58,7,57,-15.7,53,1.3,1629,-23.1,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T08:00:00Z,58,8,84,-15.9,58,0.9,1369,-22.2,0,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T09:00:00Z,58,9,105,-15.1,49,1.1,1401,-23.4,0.2,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T10:00:00Z,58,10,96,-12.3,35,0.6,1497,-24.6,0.6,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T11:00:00Z,58,11,125,-9.6,33,1.1,1748,-22.9,0.9,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T12:00:00Z,58,12,145,-7.7,32,2.5,1763,-21.5,1.13,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T13:00:00Z,58,13,189,-6.6,27,2.1,1889,-22.5,1.24,0,0.3,Winter,No Holiday,Yes
2018-01-27,2018-01-27T14:00:00Z,58,14,193,-4.1,25,2,1730,-21.2,1.2,0,0.2,Winter,No Holiday,Yes
2018-01-27,2018-01-27T15:00:00Z,58,15,192,-3.7,26,2.2,1739,-20.4,1.04,0,0,Winter,No Holiday,Yes
2018-01-27,2018-01-27T16:00:00Z,58,16,195,-3.7,25,2.6,1839,-20.9,0.74,0,0,Winter,No Holiday,Yes
2018-01-27,2018-01-27T17:00:00Z,58,17,207,-4.6,26,1.9,2000,-21.2,0.39,0,0,Winter,No Holiday,Yes
2018-01-27,2018-01-27T18:00:00Z,58,18,162,-6.6,31,3,1988,-20.9,0.06,0,0,Winter,No Holiday,Yes
2018-01-27,2018-01-27T19:00:00Z,58,19,122,-7.1,33,2,1887,-20.6,0,0,0,Winter,No Holiday,Yes
2018-01-27,2018-01-27T20:00:00Z,58,20,117,-7.6,36,1.7,1858,-20.1,0,0,0,Winter,No Holiday,Yes
2018-01-27,2018-01-27T21:00:00Z,58,21,103,-7.9,35,2.6,1878,-20.7,0,0,0,Winter,No Holiday,Yes
2018-01-27,2018-01-27T22:00:00Z,58,22,114,-7.8,43,2.3,1804,-18.2,0,0,0,Winter,No Holiday,Yes
2018-01-27,2018-01-27T23:00:00Z,58,23,103,-7.6,42,1.2,1760,-18.3,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T00:00:00Z,59,0,125,-7.5,36,2.3,1972,-20,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T01:00:00Z,59,1,103,-7.5,45,2.4,1853,-17.4,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T02:00:00Z,59,2,72,-7.8,51,1.9,1627,-16.1,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T03:00:00Z,59,3,67,-7.7,49,1.8,1573,-16.5,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T04:00:00Z,59,4,38,-7.6,37,1.6,1966,-19.8,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T05:00:00Z,59,5,21,-7.5,33,1.5,2000,-21,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T06:00:00Z,59,6,30,-7.8,35,1.9,2000,-20.6,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T07:00:00Z,59,7,42,-8,39,1.9,2000,-19.5,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T08:00:00Z,59,8,72,-8.1,43,1.7,1943,-18.5,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T09:00:00Z,59,9,104,-7.8,41,1.8,1923,-18.7,0.17,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T10:00:00Z,59,10,111,-5.9,35,1.9,1940,-18.9,0.53,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T11:00:00Z,59,11,145,-4.6,27,2.6,1887,-20.8,0.85,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T12:00:00Z,59,12,189,-3.5,26,2.5,1756,-20.2,1.07,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T13:00:00Z,59,13,206,-2.4,22,2.5,1866,-21.2,1.16,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T14:00:00Z,59,14,225,-1.5,20,3,1992,-21.6,1.09,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T15:00:00Z,59,15,217,-1.9,23,4.3,2000,-20.3,0.7,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T16:00:00Z,59,16,187,-2.1,27,4,2000,-18.6,0.52,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T17:00:00Z,59,17,178,-3.8,32,5.2,2000,-18.1,0.25,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T18:00:00Z,59,18,157,-4.9,35,3.7,2000,-18,0.04,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T19:00:00Z,59,19,134,-6,31,3.6,2000,-20.4,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T20:00:00Z,59,20,113,-7,30,2.8,2000,-21.6,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T21:00:00Z,59,21,106,-7.3,34,3.5,2000,-20.5,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T22:00:00Z,59,22,105,-7.9,40,2.5,1997,-19.1,0,0,0,Winter,No Holiday,Yes
2018-01-28,2018-01-28T23:00:00Z,59,23,81,-8.7,42,2.1,1981,-19.3,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T00:00:00Z,60,0,80,-9.3,45,0.7,1976,-19,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T01:00:00Z,60,1,62,-9.8,47,1.3,1934,-19,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T02:00:00Z,60,2,49,-10.2,47,0.9,1808,-19.3,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T03:00:00Z,60,3,27,-9.8,43,2.8,1963,-20,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T04:00:00Z,60,4,26,-9.9,45,2.5,1967,-19.6,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T05:00:00Z,60,5,50,-10.4,47,1,1921,-19.5,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T06:00:00Z,60,6,94,-10.9,43,1,1967,-21,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T07:00:00Z,60,7,231,-11.1,37,1.6,2000,-22.9,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T08:00:00Z,60,8,450,-11.5,38,1,1998,-23,0.01,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T09:00:00Z,60,9,217,-10.8,34,2.9,1975,-23.6,0.17,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T10:00:00Z,60,10,135,-9.5,28,3.7,1893,-24.6,0.59,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T11:00:00Z,60,11,166,-8.1,24,3.6,1761,-25.1,0.91,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T12:00:00Z,60,12,186,-7.3,23,3.8,1903,-24.9,1.17,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T13:00:00Z,60,13,166,-6.9,23,4.6,1963,-24.6,1.28,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T14:00:00Z,60,14,168,-5.7,23,4.5,1956,-23.5,1.25,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T15:00:00Z,60,15,177,-5.2,27,4.5,1927,-21.3,1.06,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T16:00:00Z,60,16,195,-5.5,28,4.3,1926,-21.1,0.78,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T17:00:00Z,60,17,239,-5.7,30,3.6,1978,-20.5,0.4,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T18:00:00Z,60,18,438,-6.6,34,2.5,2000,-19.8,0.06,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T19:00:00Z,60,19,282,-7.1,40,3.2,2000,-18.4,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T20:00:00Z,60,20,197,-7.4,41,3.8,2000,-18.4,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T21:00:00Z,60,21,182,-7.7,42,2.9,1905,-18.4,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T22:00:00Z,60,22,172,-8.8,40,3,1985,-19.9,0,0,0,Winter,No Holiday,Yes
2018-01-29,2018-01-29T23:00:00Z,60,23,99,-9.4,41,1.6,2000,-20.2,0,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T00:00:00Z,61,0,108,-10,34,1.1,2000,-22.9,0,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T01:00:00Z,61,1,129,-10.4,37,0.3,2000,-22.3,0,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T02:00:00Z,61,2,84,-10.6,40,1,2000,-21.6,0,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T03:00:00Z,61,3,54,-10.7,42,1.4,2000,-21.1,0,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T04:00:00Z,61,4,33,-11.1,50,1.2,1986,-19.4,0,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T05:00:00Z,61,5,47,-11.3,53,1.6,1979,-19,0,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T06:00:00Z,61,6,94,-11.2,53,0.9,2000,-18.9,0,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T07:00:00Z,61,7,214,-11.3,57,0.9,1984,-18.1,0,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T08:00:00Z,61,8,491,-11.1,61,0.7,1963,-17.1,0.01,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T09:00:00Z,61,9,254,-9.9,49,0.8,1624,-18.6,0.2,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T10:00:00Z,61,10,170,-7.5,42,0.9,1705,-18.2,0.55,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T11:00:00Z,61,11,220,-4.5,29,1.3,1912,-19.8,0.79,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T12:00:00Z,61,12,253,-3.2,32,2.7,1900,-17.5,1.01,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T13:00:00Z,61,13,225,-1.3,35,2,1893,-14.8,1.18,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T14:00:00Z,61,14,238,-1.1,46,2.1,1437,-11.2,0.72,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T15:00:00Z,61,15,173,-1.6,55,2.5,1891,-9.4,0.64,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T16:00:00Z,61,16,94,-2.2,76,1.7,233,-5.8,0.25,0,0,Winter,No Holiday,Yes
2018-01-30,2018-01-30T17:00:00Z,61,17,53,-2.4,85,0.3,174,-4.5,0.06,0,0.6,Winter,No Holiday,Yes
2018-01-30,2018-01-30T18:00:00Z,61,18,100,-2.3,91,0.4,202,-3.5,0,1.4,2,Winter,No Holiday,Yes
2018-01-30,2018-01-30T19:00:00Z,61,19,59,-1.7,91,1.1,167,-2.9,0,0,3,Winter,No Holiday,Yes
2018-01-30,2018-01-30T20:00:00Z,61,20,72,-1.5,91,1.7,270,-2.7,0,0,3.3,Winter,No Holiday,Yes
2018-01-30,2018-01-30T21:00:00Z,61,21,60,-1.6,91,1.3,508,-2.8,0,1.5,3.5,Winter,No Holiday,Yes
2018-01-30,2018-01-30T22:00:00Z,61,22,73,-1.7,85,1.2,1006,-3.8,0,0,3.5,Winter,No Holiday,Yes
2018-01-30,2018-01-30T23:00:00Z,61,23,62,-1.7,83,1,1093,-4.2,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T00:00:00Z,62,0,69,-1.7,83,0.8,1113,-4.2,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T01:00:00Z,62,1,96,-1.6,81,1.1,1141,-4.4,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T02:00:00Z,62,2,60,-1.6,80,1.4,1097,-4.6,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T03:00:00Z,62,3,47,-2.2,83,1,977,-4.7,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T04:00:00Z,62,4,34,-2.4,82,1.5,877,-5,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T05:00:00Z,62,5,34,-2.8,83,0.6,946,-5.2,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T06:00:00Z,62,6,63,-3.1,80,0.7,1215,-6,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T07:00:00Z,62,7,124,-3.5,83,1.6,953,-5.9,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T08:00:00Z,62,8,273,-3.6,83,1.7,915,-6,0,0,3.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T09:00:00Z,62,9,137,-3.3,77,1.2,916,-6.7,0.1,0,3.4,Winter,No Holiday,Yes
2018-01-31,2018-01-31T10:00:00Z,62,10,102,-2.3,63,1.7,1286,-8.4,0.22,0,3.2,Winter,No Holiday,Yes
2018-01-31,2018-01-31T11:00:00Z,62,11,144,-1.5,46,2.5,1906,-11.6,0.56,0,3,Winter,No Holiday,Yes
2018-01-31,2018-01-31T12:00:00Z,62,12,160,-1,35,2.7,1921,-14.5,0.64,0,3,Winter,No Holiday,Yes
2018-01-31,2018-01-31T13:00:00Z,62,13,171,-0.8,39,2.6,1853,-13,0.54,0,2.8,Winter,No Holiday,Yes
2018-01-31,2018-01-31T14:00:00Z,62,14,156,-0.7,33,2.7,1984,-15,0.56,0,2.5,Winter,No Holiday,Yes
2018-01-31,2018-01-31T15:00:00Z,62,15,214,-0.5,30,2.3,1997,-15.9,0.45,0,2.2,Winter,No Holiday,Yes
2018-01-31,2018-01-31T16:00:00Z,62,16,216,-0.1,29,1.6,2000,-16,0.5,0,1.8,Winter,No Holiday,Yes
2018-01-31,2018-01-31T17:00:00Z,62,17,279,-0.9,34,2.8,2000,-14.8,0.28,0,1.8,Winter,No Holiday,Yes
2018-01-31,2018-01-31T18:00:00Z,62,18,403,-1.8,35,2.1,2000,-15.2,0.05,0,1.6,Winter,No Holiday,Yes
2018-01-31,2018-01-31T19:00:00Z,62,19,270,-2.2,36,2.2,2000,-15.2,0,0,1.6,Winter,No Holiday,Yes
2018-01-31,2018-01-31T20:00:00Z,62,20,229,-2.6,36,3.1,2000,-15.6,0,0,1.6,Winter,No Holiday,Yes
2018-01-31,2018-01-31T21:00:00Z,62,21,229,-3.4,40,0.9,2000,-15,0,0,1.6,Winter,No Holiday,Yes
2018-01-31,2018-01-31T22:00:00Z,62,22,188,-4.2,48,1,2000,-13.5,0,0,1.6,Winter,No Holiday,Yes
2018-01-31,2018-01-31T23:00:00Z,62,23,132,-4.7,53,1.3,2000,-12.8,0,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T00:00:00Z,63,0,122,-5.2,56,1.4,1996,-12.6,0,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T01:00:00Z,63,1,149,-5.4,54,1.7,1996,-13.2,0,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T02:00:00Z,63,2,103,-5.5,53,2.1,1980,-13.5,0,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T03:00:00Z,63,3,81,-6.2,57,1.6,1874,-13.3,0,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T04:00:00Z,63,4,37,-7.1,56,1.8,1841,-14.4,0,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T05:00:00Z,63,5,51,-7.8,65,2.3,1737,-13.2,0,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T06:00:00Z,63,6,95,-8.1,59,0.7,1915,-14.7,0,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T07:00:00Z,63,7,244,-8.7,64,0.5,1972,-14.2,0,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T08:00:00Z,63,8,459,-8.6,59,1,1948,-15.1,0.01,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T09:00:00Z,63,9,259,-7.9,50,0.6,1805,-16.5,0.23,0,1.6,Winter,No Holiday,Yes
2018-02-01,2018-02-01T10:00:00Z,63,10,168,-5,41,0.5,1799,-16.2,0.64,0,1.5,Winter,No Holiday,Yes
2018-02-01,2018-02-01T11:00:00Z,63,11,194,-2.6,33,1.5,1830,-16.6,0.95,0,1.4,Winter,No Holiday,Yes
2018-02-01,2018-02-01T12:00:00Z,63,12,240,-1.1,31,1.3,1869,-16.1,1.2,0,1.3,Winter,No Holiday,Yes
2018-02-01,2018-02-01T13:00:00Z,63,13,233,0.3,28,3.1,1988,-16.1,1.3,0,1,Winter,No Holiday,Yes
2018-02-01,2018-02-01T14:00:00Z,63,14,256,0.8,23,3.2,2000,-18,1.29,0,0.5,Winter,No Holiday,Yes
2018-02-01,2018-02-01T15:00:00Z,63,15,293,0.7,25,3,1987,-17.1,1.12,0,0,Winter,No Holiday,Yes
2018-02-01,2018-02-01T16:00:00Z,63,16,268,1.1,26,2.1,1957,-16.3,0.82,0,0,Winter,No Holiday,Yes
2018-02-01,2018-02-01T17:00:00Z,63,17,341,0.3,26,2.4,1977,-17,0.45,0,0,Winter,No Holiday,Yes
2018-02-01,2018-02-01T18:00:00Z,63,18,542,-1,28,1.9,2000,-17.2,0.08,0,0,Winter,No Holiday,Yes
2018-02-01,2018-02-01T19:00:00Z,63,19,344,-1.8,32,1.5,2000,-16.3,0,0,0,Winter,No Holiday,Yes
2018-02-01,2018-02-01T20:00:00Z,63,20,263,-2.4,36,1,2000,-15.4,0,0,0,Winter,No Holiday,Yes
2018-02-01,2018-02-01T21:00:00Z,63,21,257,-3.2,47,1.8,1917,-12.9,0,0,0,Winter,No Holiday,Yes
2018-02-01,2018-02-01T22:00:00Z,63,22,235,-3.9,52,1.2,1871,-12.3,0,0,0,Winter,No Holiday,Yes
2018-02-01,2018-02-01T23:00:00Z,63,23,143,-4.5,55,0.4,1908,-12.1,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T00:00:00Z,64,0,138,-4.9,56,1.1,1982,-12.3,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T01:00:00Z,64,1,159,-5.2,56,0.9,1973,-12.6,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T02:00:00Z,64,2,102,-5.7,59,0.3,1951,-12.4,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T03:00:00Z,64,3,65,-6.3,63,0.9,1425,-12.2,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T04:00:00Z,64,4,47,-6.7,65,1.1,1705,-12.1,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T05:00:00Z,64,5,48,-6.8,61,0.2,1724,-13,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T06:00:00Z,64,6,115,-7,62,1.3,1830,-13,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T07:00:00Z,64,7,267,-7.4,62,1.5,1909,-13.4,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T08:00:00Z,64,8,558,-7.4,58,2.2,1882,-14.2,0.01,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T09:00:00Z,64,9,280,-6.5,54,1.2,1541,-14.2,0.22,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T10:00:00Z,64,10,187,-4.1,43,1.2,1187,-14.8,0.59,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T11:00:00Z,64,11,234,-1.4,37,1,1317,-14.2,0.91,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T12:00:00Z,64,12,303,0.9,37,1.5,1283,-12.1,1.12,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T13:00:00Z,64,13,294,1.6,29,2.2,1662,-14.5,1.2,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T14:00:00Z,64,14,293,3.2,26,2.2,1499,-14.5,1.16,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T15:00:00Z,64,15,310,3.6,26,2.4,1687,-14.1,0.99,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T16:00:00Z,64,16,330,2.9,26,3,1968,-14.7,0.69,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T17:00:00Z,64,17,382,2,25,2.3,1998,-16,0.34,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T18:00:00Z,64,18,592,0.5,37,3,1733,-12.5,0.06,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T19:00:00Z,64,19,379,-0.5,43,2.5,1666,-11.5,0,0,0,Winter,No Holiday,Yes
2018-02-02,2018-02-02T20:00:00Z,64,20,241,-1.3,51,2.4,1481,-10.1,0,0,0,Winter,No Holiday,Yes
